,genre,artist,song,lyrics
1187,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,"I was Country, from my hat down to my boots"
1188,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,"I still act, and look the same"
1189,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,What you see ain't nothin' new
1191,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,"I was Country, when Country wasn't cool"
1193,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,(Instrumental Break)
1195,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,They call us country bumpkins
1196,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,For stickin' to our roots
1197,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,I'm just glad we're in a country
1198,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,Where we're all free to choose
1200,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,"I was Country, when Country wasn't cool"
1202,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,(George Jones)
1203,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,"Hey I was Country, when Country wasn't cool"
1204,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,"Yeah I was country, from my hat down to, Whoa my boots"
1205,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,"I still act, and look the same"
1206,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,What you see ain't nothin' new
1208,Country,Barbara Mandrell,I Was Country When Country Wasn't Co,"Yeah, I was Country when Country wasn't cool"
1210,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,"There's a star spangled banner, waving somewhere"
1211,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,"In a distant land, so many miles away"
1212,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,Only Uncle Sam's great heroes get to go there
1213,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,Where I wished that I could also live someday
1214,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,"I'd see Lincoln, Custer, Washington and Perry"
1215,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,Nathan Hale and Colin Kelly too
1216,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,"There's a star spangled banner, waving somewhere"
1217,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,Waving o'er the land of heroes brave and true
1218,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,In this war with its mad schemes of destruction
1219,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,Of our country fair and our sweet liberty
1220,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,"By the mad dictators, leaders of corruption"
1221,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,Can't the U.S. use a mountain boy like me
1222,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,God gave me the right to be a free American
1223,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,"And for that precious right, I'd gladly die"
1224,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,"There's a star spangled banner, waving somewhere"
1225,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,That is where I want to live when I die
1226,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,"Though I realize, I'm crippled, that is true, sir"
1227,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,Please don't judge my courage by my twisted leg
1228,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,"Let me show my Uncle Sam what I can do, sir"
1229,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,Let me help to bring the Axis down a peg
1230,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,"If I do some great deed, I will be a hero"
1231,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,And a hero brave is what I want to be
1232,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,"There's a star spangled banner, waving somewhere"
1233,Country,Elton Britt,There's a Star Spangled Banner Waving Somewhe,In that heaven there should be a place for me
1235,Country,Hank Williams,"Hey, Good Looki","Say Hey, Good Lookin', whatcha got cookin'"
1236,Country,Hank Williams,"Hey, Good Looki",How's about cookin' somethin' up with me
1237,Country,Hank Williams,"Hey, Good Looki","Hey, sweet baby, don't you think maybe"
1238,Country,Hank Williams,"Hey, Good Looki",We could find us a brand new recipe
1240,Country,Hank Williams,"Hey, Good Looki",I got a hot rod Ford and a two dollar bill
1241,Country,Hank Williams,"Hey, Good Looki",And I know a spot right over the hill
1242,Country,Hank Williams,"Hey, Good Looki",There's soda pop and the dancin's free
1243,Country,Hank Williams,"Hey, Good Looki",So if you wanna have fun come along with me
1245,Country,Hank Williams,"Hey, Good Looki","Say Hey, Good Lookin', whatcha got cookin'"
1246,Country,Hank Williams,"Hey, Good Looki",How's about cookin' somethin' up with me
1248,Country,Hank Williams,"Hey, Good Looki",I'm free and ready so we can go steady
1249,Country,Hank Williams,"Hey, Good Looki",How's about savin' all your time for me
1250,Country,Hank Williams,"Hey, Good Looki","No more lookin', I know I've tooken"
1251,Country,Hank Williams,"Hey, Good Looki",How's about keepin' steady company
1253,Country,Hank Williams,"Hey, Good Looki",I'm gonna throw my date book over the fence
1254,Country,Hank Williams,"Hey, Good Looki",And find me one for five or ten cents.
1255,Country,Hank Williams,"Hey, Good Looki",I'll keep it 'til it's covered with age
1256,Country,Hank Williams,"Hey, Good Looki",'Cause I'm writin' your name down on ev'ry page
1257,Country,Hank Williams,"Hey, Good Looki","Say Hey, Good Lookin', whatcha got cookin'"
1258,Country,Hank Williams,"Hey, Good Looki",How's about cookin' somethin' up with me.
1260,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,"Well, you thought I'd be waitin' up"
1261,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,When you came home last night
1262,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,You'd been out with all the boys
1263,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,And you ended up half tight.
1265,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,But liquor and love that just don't mix
1266,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,Leave a bottle or me behind
1267,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,And don't come home a drinkin'
1268,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,With lovin' on your mind.
1270,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,"No, don't come home a drinkin'"
1271,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,With lovin' on your mind
1272,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,Just stay out there on the town
1273,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,And see what you can find.
1275,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,'Cause if you want that kind of love
1276,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,"Well, you don't need none of mine"
1277,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,So don't come home a drinkin'
1278,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,With lovin' on your mind.
1280,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,--- Instrumental ---
1282,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,You never take me anywhere
1283,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,Because you're always gone
1284,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,Many a night I've laid awake
1285,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,"And cried dear, all alone."
1287,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,And you come in a kissin' on me
1288,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,It happens every time
1289,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,"No, don't come home a drinkin'"
1290,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,With lovin' on your mind
1292,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,"No, don't come home a drinkin'"
1293,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,With lovin' on your mind
1294,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,Just stay out there on the town
1295,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,And see what you can find.
1297,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,'Cause if you want that kind of love
1298,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,"Well, you don't need none of mine"
1299,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,So don't come home a drinkin'
1300,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,With lovin' on your mind.
1302,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,No don't come home a drinkin'
1303,Country,Loretta Lynn,Don't Come Home A-Drinkin' (With Lovin' on Your Min,With lovin' on your mind...
1305,Country,Patsy Cline,Walkin' After Midnig,I go out walkin' after midnight
1306,Country,Patsy Cline,Walkin' After Midnig,Out in the moonlight
1307,Country,Patsy Cline,Walkin' After Midnig,Just like we used to do
1308,Country,Patsy Cline,Walkin' After Midnig,I'm always walkin' after midnight searchin' for you
1310,Country,Patsy Cline,Walkin' After Midnig,I walk for miles along the highway
1311,Country,Patsy Cline,Walkin' After Midnig,"Well, that's just my way"
1312,Country,Patsy Cline,Walkin' After Midnig,Of sayin' I love you
1313,Country,Patsy Cline,Walkin' After Midnig,"I'm always walkin' after midnight, searchin' for you"
1315,Country,Patsy Cline,Walkin' After Midnig,I stop to see a weepin' willow
1316,Country,Patsy Cline,Walkin' After Midnig,Cryin' on his pillow
1317,Country,Patsy Cline,Walkin' After Midnig,Maybe he's cryin' for me
1319,Country,Patsy Cline,Walkin' After Midnig,And as the skies turn gloomy
1320,Country,Patsy Cline,Walkin' After Midnig,Night winds whisper to me
1321,Country,Patsy Cline,Walkin' After Midnig,I'm lonesome as I can be
1323,Country,Patsy Cline,Walkin' After Midnig,I go out walkin' after midnight
1324,Country,Patsy Cline,Walkin' After Midnig,Out in the star light
1325,Country,Patsy Cline,Walkin' After Midnig,Just hopin' you may be
1326,Country,Patsy Cline,Walkin' After Midnig,"Somewhere a-walkin' after midnight, searchin' for me"
1328,Country,Patsy Cline,Walkin' After Midnig,I stop to see a weepin' willow
1329,Country,Patsy Cline,Walkin' After Midnig,Cryin' on his pillow
1330,Country,Patsy Cline,Walkin' After Midnig,Maybe he's cryin' for me
1332,Country,Patsy Cline,Walkin' After Midnig,And as the skies turn gloomy
1333,Country,Patsy Cline,Walkin' After Midnig,Night winds whisper to me
1334,Country,Patsy Cline,Walkin' After Midnig,I'm lonesome as I can be
1335,Country,Patsy Cline,Walkin' After Midnig,I go out walkin' after midnight
1336,Country,Patsy Cline,Walkin' After Midnig,Out in the moonlight
1337,Country,Patsy Cline,Walkin' After Midnig,Just hopin' you may be
1338,Country,Patsy Cline,Walkin' After Midnig,"Somewhere a-walkin' after midnight, searchin' for me"
1340,Country,Don Gibson,"Oh, Lonesome ",Everybody's going out and having fun
1341,Country,Don Gibson,"Oh, Lonesome ",I'm just a fool for staying home and having none
1342,Country,Don Gibson,"Oh, Lonesome ","I can't get over how she set, set me free"
1343,Country,Don Gibson,"Oh, Lonesome ","Oh, lonesome me"
1345,Country,Don Gibson,"Oh, Lonesome ",A bad mistake I'm making by just hanging round
1346,Country,Don Gibson,"Oh, Lonesome ",I know that I should have some fun and paint the town
1347,Country,Don Gibson,"Oh, Lonesome ",A lovesick fool is blind and just can't see
1348,Country,Don Gibson,"Oh, Lonesome ","Oh, lonesome me"
1350,Country,Don Gibson,"Oh, Lonesome ",I'll bet she's not like me she's out and fancy free
1351,Country,Don Gibson,"Oh, Lonesome ",She's flirtin' with the boys with all her charms
1352,Country,Don Gibson,"Oh, Lonesome ",But I still love her so and brother don't you know
1353,Country,Don Gibson,"Oh, Lonesome ",I'd welcome her right back here in my arms
1355,Country,Don Gibson,"Oh, Lonesome ","Well, there must be some way I can lose these lonesome blues"
1356,Country,Don Gibson,"Oh, Lonesome ",Forget about the past and find somebody new
1357,Country,Don Gibson,"Oh, Lonesome ",I've thought of everything from A to Z
1358,Country,Don Gibson,"Oh, Lonesome ","Oh, lonesome me"
1360,Country,Don Gibson,"Oh, Lonesome ","Well, I'll bet she's not like me"
1361,Country,Don Gibson,"Oh, Lonesome ","Oh, lonesome me, oh, lonesome me"
1363,Country,Ray Price,For the Good Tim,"Don't look so sad, I know it's over"
1364,Country,Ray Price,For the Good Tim,But life goes on and this old world will keep on turning
1365,Country,Ray Price,For the Good Tim,Let's just be glad we had some time to spend together
1366,Country,Ray Price,For the Good Tim,There's no need to watch the bridges that were burning
1368,Country,Ray Price,For the Good Tim,Lay your head upon my pillow
1369,Country,Ray Price,For the Good Tim,Hold your warm and tender body close to mine
1370,Country,Ray Price,For the Good Tim,Hear the whisper of the raindrops blowing soft against the window
1371,Country,Ray Price,For the Good Tim,And make believe you love me one more time for the good times
1373,Country,Ray Price,For the Good Tim,"I'll get along, you'll find another"
1374,Country,Ray Price,For the Good Tim,And I'll be here if you should find you ever need me
1375,Country,Ray Price,For the Good Tim,Don't say a word about tomorrow or forever
1376,Country,Ray Price,For the Good Tim,There'll be time enough for sadness when you leave me
1378,Country,Ray Price,For the Good Tim,Lay your head upon my pillow
1379,Country,Ray Price,For the Good Tim,Hold your warm and tender body close to mine
1380,Country,Ray Price,For the Good Tim,Hear the whisper of the raindrops blowing soft against the window
1381,Country,Ray Price,For the Good Tim,And make believe you love me one more time for the good times
1383,Country,Eddie Rabbitt,I Love A Rainy Nig,"Well, I love a rainy night"
1384,Country,Eddie Rabbitt,I Love A Rainy Nig,I love a rainy night
1385,Country,Eddie Rabbitt,I Love A Rainy Nig,I love to hear the thunder
