,genre,artist,song,lyrics
343,Hip Hop/Rap,N.W.A.,Straight Outta Compt,Just rolling
344,Hip Hop/Rap,N.W.A.,Straight Outta Compt,Looking for the one they call Eazy
345,Hip Hop/Rap,N.W.A.,Straight Outta Compt,But here's the flash: They never seize me.
346,Hip Hop/Rap,N.W.A.,Straight Outta Compt,"Ruthless, never seen, like a shadow in the dark"
347,Hip Hop/Rap,N.W.A.,Straight Outta Compt,"Except when I unload. You see, it's fun to jump over a hesitation"
348,Hip Hop/Rap,N.W.A.,Straight Outta Compt,And hear the scream of the one who caught the lead penetration
350,Hip Hop/Rap,N.W.A.,Straight Outta Compt,Feel a little gust of wind and I'm jetting
351,Hip Hop/Rap,N.W.A.,Straight Outta Compt,"But leave a memory, no one will be forgetting."
352,Hip Hop/Rap,N.W.A.,Straight Outta Compt,So what about the bitch who got shot? Fuck her!
353,Hip Hop/Rap,N.W.A.,Straight Outta Compt,You think I give a damn about a bitch? I ain't a sucker.
354,Hip Hop/Rap,N.W.A.,Straight Outta Compt,This is an autobiography of the E
355,Hip Hop/Rap,N.W.A.,Straight Outta Compt,And if you ever fuck with me
356,Hip Hop/Rap,N.W.A.,Straight Outta Compt,You'll get taken by a stupid dope brother who will smother.
357,Hip Hop/Rap,N.W.A.,Straight Outta Compt,Word to the motherfucker.
358,Hip Hop/Rap,N.W.A.,Straight Outta Compt,Straight outta Compton.
359,Hip Hop/Rap,N.W.A.,Straight Outta Compt,"Straight outta Compton, Straight outta Compton"
360,Hip Hop/Rap,N.W.A.,Straight Outta Compt,"Damn, that shit was dope!"
362,Hip Hop/Rap,Salt-N-Pepa,Push ,"Ah, push it"
363,Hip Hop/Rap,Salt-N-Pepa,Push ,"Ah, push it"
365,Hip Hop/Rap,Salt-N-Pepa,Push ,"Oooh, baby, baby"
366,Hip Hop/Rap,Salt-N-Pepa,Push ,"Baby, baby"
367,Hip Hop/Rap,Salt-N-Pepa,Push ,"Oooh, baby, baby"
368,Hip Hop/Rap,Salt-N-Pepa,Push ,"Baby, baby"
370,Hip Hop/Rap,Salt-N-Pepa,Push ,Get up on this!
372,Hip Hop/Rap,Salt-N-Pepa,Push ,Ow! Baby!
373,Hip Hop/Rap,Salt-N-Pepa,Push ,Salt and Pepa's here!
375,Hip Hop/Rap,Salt-N-Pepa,Push ,"(Now wait a minute, y'all"
376,Hip Hop/Rap,Salt-N-Pepa,Push ,This dance ain't for everybody
377,Hip Hop/Rap,Salt-N-Pepa,Push ,Only the sexy people
378,Hip Hop/Rap,Salt-N-Pepa,Push ,"So all you fly mothers, get on out there and dance"
379,Hip Hop/Rap,Salt-N-Pepa,Push ,"Dance, I said!)"
381,Hip Hop/Rap,Salt-N-Pepa,Push ,"Salt and Pepa's here, and we're in effect"
382,Hip Hop/Rap,Salt-N-Pepa,Push ,"Want you to push it, babe"
383,Hip Hop/Rap,Salt-N-Pepa,Push ,Coolin' by day then at night working up a sweat
384,Hip Hop/Rap,Salt-N-Pepa,Push ,"C'mon girls, let's go show the guys that we know"
385,Hip Hop/Rap,Salt-N-Pepa,Push ,How to become number one in a hot party show
386,Hip Hop/Rap,Salt-N-Pepa,Push ,Now push it
388,Hip Hop/Rap,Salt-N-Pepa,Push ,"Ah, push it - push it good"
389,Hip Hop/Rap,Salt-N-Pepa,Push ,"Ah, push it - push it real good"
390,Hip Hop/Rap,Salt-N-Pepa,Push ,"Ah, push it - push it good"
391,Hip Hop/Rap,Salt-N-Pepa,Push ,"Ah, push it - p-push it real good"
393,Hip Hop/Rap,Salt-N-Pepa,Push ,Hey! Ow!
394,Hip Hop/Rap,Salt-N-Pepa,Push ,Push it good!
396,Hip Hop/Rap,Salt-N-Pepa,Push ,"Oooh, baby, baby"
397,Hip Hop/Rap,Salt-N-Pepa,Push ,"Baby, baby"
398,Hip Hop/Rap,Salt-N-Pepa,Push ,"Oooh, baby, baby"
399,Hip Hop/Rap,Salt-N-Pepa,Push ,"Baby, baby"
401,Hip Hop/Rap,Salt-N-Pepa,Push ,Push it good
402,Hip Hop/Rap,Salt-N-Pepa,Push ,Push it real good
403,Hip Hop/Rap,Salt-N-Pepa,Push ,"Ah, push it"
404,Hip Hop/Rap,Salt-N-Pepa,Push ,"Ah, push it"
406,Hip Hop/Rap,Salt-N-Pepa,Push ,"Yo, yo, yo, yo, baby-pop"
407,Hip Hop/Rap,Salt-N-Pepa,Push ,"Yeah, you come here, gimme a kiss"
408,Hip Hop/Rap,Salt-N-Pepa,Push ,Better make it fast or else I'm gonna get pissed
409,Hip Hop/Rap,Salt-N-Pepa,Push ,Can't you hear the music's pumpin' hard like I wish you would?
410,Hip Hop/Rap,Salt-N-Pepa,Push ,Now push it
412,Hip Hop/Rap,Salt-N-Pepa,Push ,Push it good
413,Hip Hop/Rap,Salt-N-Pepa,Push ,Push it real good
414,Hip Hop/Rap,Salt-N-Pepa,Push ,Push it good
415,Hip Hop/Rap,Salt-N-Pepa,Push ,P-push it real good
417,Hip Hop/Rap,Salt-N-Pepa,Push ,"Ah, push it"
418,Hip Hop/Rap,Salt-N-Pepa,Push ,Get up on this!
420,Hip Hop/Rap,Salt-N-Pepa,Push ,"Boy, you really got me going"
421,Hip Hop/Rap,Salt-N-Pepa,Push ,You got me so I don't know what I'm doing
423,Hip Hop/Rap,Salt-N-Pepa,Push ,"Ah, push it"
425,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,Sugarhill Gang
426,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,Miscellaneous
427,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,Rappers Delight
428,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i said a hip hop
429,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,the hippie the hippie
430,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"to the  hip hip hop, a you dont stop the rock it "
432,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"to the bang bang boogie, say up jumped the boogie"
433,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"to the rhythm of the boogie, the beat"
435,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,now what you hear is not a test--i'm rappin to the beat
436,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"and me, the groove, and my friends are gonna try to move your feet"
437,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,see i am wonder mike and i like to say hello
438,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"to the black, to the white, the red, and the brown, the purple and yellow"
439,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,but first i gotta bang bang the boogie to the boogie
440,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,say up jump the boogie to the bang bang boogie
441,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"let's rock, you dont stop"
442,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,rock the riddle that will make your body rock
443,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,well so far youve heard my voice but i brought two friends along 
445,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and next on the mike is my man hank
446,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"come on, hank, sing that song"
448,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"check it out, i'm the c-a-s-an-the-o-v-a"
449,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and the rest is f-l-y
450,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,ya see i go by the code of the doctor of the mix
451,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and these reasons i'll tell ya why
452,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,ya see i'm six foot one and i'm tons of fun
453,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and i dress to a t
454,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,ya see i got more clothes than muhammad ali and i dress so viciously
455,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"i got bodyguards, i got two big cars"
456,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,that definitely aint the wack
457,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i got a lincoln continental and a sunroof cadillac
458,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"so after school, i take a dip in the pool "
460,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,which really is on the wall 
462,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i got a color tv so i can see
463,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,the knicks play basketball
464,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"hear me talkin bout checkbooks, credit cards"
465,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,more money than a sucker could ever spend
466,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,but i wouldnt give a sucker  or a bum from the rucker
467,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,not a dime til i made it again
468,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"everybody go, hotel motel holiday inn"
469,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"say if your girl starts actin up, then you take her friend"
470,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"master g, my mellow"
471,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,its on you so what you gonna do
472,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,well it's on n on n on on n on
473,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,the beat dont stop until the break of dawn 
475,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"i said m-a-s, t-e-r, a g with a double e"
476,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i said i go by the unforgettable name
477,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,of the man they call the master gee
478,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"well, my name is known all over the world"
479,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,by all the foxy ladies and the pretty girls
480,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i'm goin down in history
481,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,as the baddest rapper there could ever be
482,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,now i'm feelin the highs and ya feelin the lows
483,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,the beat starts gettin into your toes
484,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,ya start poppin ya fingers and stompin your feet
485,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and movin your body while youre sittin in your seat
486,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and the damn ya start doin the freak
487,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"i said dmn, right outta your seat"
488,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,then ya throw your hands high in the air
489,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"ya rockin to the rhythm, shake your derriere"
490,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,ya rockin to the beat without a care
491,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,with the sureshot m.c.s for the affair
493,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"now, im not as tall as the rest of the gang"
494,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,but i rap to the beat just the same
495,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i dot a little face and a pair of brown eyes
496,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,all im here to do ladies is hypnotize
497,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,singin on n n on n on n on
498,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,the beat dont stop until the break of dawn
499,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,singin on n n on n on on n on
500,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,like a hot buttered a pop da pop da pop dibbie dibbie
501,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,pop da pop pop ya dont dare stop
502,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,come alive yall gimme what ya got
503,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i guess by now you can take a hunch
504,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and find that i am the baby of the bunch
505,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,'but that's okay i still keep in stride
506,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,cause all i'm here to do is just wiggle your behind
507,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,singin on n n on n on n on
508,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,the beat dont stop until the break of dawn
509,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,singin on n n on n on on n on
510,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,rock rock yall throw it on the floor
511,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,im gonna freak ya here im gonna feak ya there
512,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,im gonna move you outta this atmosphere
513,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,cause im one of a kind and ill shock your mind
514,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,ill put t-n-t in your behind
515,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"i said 1-2-3-4, come on girls get on the floor"
516,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"a-come alive, yall a-gimme what ya got"
517,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,cause im guaranteed to make you rock
518,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i said 1-2-3-4 tell me wonder mike what are you waitin for?
520,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i said hip hop the hippie to the hippie 
522,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"the hip hip hop, a you dont stop the rock it"
523,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,to the bang bang the boogie say up jumped the boogie
524,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,to the rhythm of the boogie the beat
525,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,skiddlee beebop a we rock a scoobie doo
526,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and guess what america we love you 
528,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,cause ya rocked and a rolled with so much soul
529,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,you could rock till you're a hundred and one years old 
531,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i dont mean to brag i dont mean to boast
532,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,but we like hot butter on our breakfast toast
533,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,rock it up baby bubbah
534,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,baby bubbah to the boogie da bang bang da boogie
535,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"to the beat beat, its so unique"
536,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,come on everybody and dance to the beat
538,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,a hip hop 
540,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,the hippie the hippie to the 
542,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"hip hip hop, a you dont stop rock it "
544,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,rock it out baby bubbah to the boogie da bang bang
545,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,the boogie to the boogie da beat
546,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i said i cant wait til the end of the week
547,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,when im rappin to the rhythm of a groovy beat 
549,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and attempt to raise your body heat
550,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,just blow your mind so that you cant speak
551,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and do a thing bout a rock and shuffle your feet
552,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and let it change up to a dance called the freak
553,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and when ya finally do come in to your rhythmic beat
554,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,rest a little while so ya dont get weak
555,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i know a man named hank 
557,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,he has more rhymes than a serious bank
558,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,so come on hank sing that song
559,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,to the rhythm of the boogie da bang bang da bong
561,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"well, im imp the dimp the ladies pimp"
562,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,the women fight for my delight
563,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,but im the grandmaster with the three mcs
564,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,that shock the house for the young ladies
565,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"and when you come inside, into the front"
566,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"you do the freak, spank, and do the bump"
567,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and when the sucker mcs try to prove a point 
569,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"we're treacherous trio, we're the serious joint"
570,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,a from sun to sun and fro5Jday to day
571,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i sit down and write a brand new rhyme
572,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,because they say that miracles never cease
573,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i've created a devastating masterpiece
574,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i'm gonna rock the mike til you cant resist
575,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"everybody, i say it goes like this"
576,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,well i was comin home late one dark afternoon
577,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,a reporter stopped me for a intervi+7
578,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,she said she's heard stories and she's heard fables
579,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,that i'm vicious on the mike and the turntable
580,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,this young reporter i did adore
581,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,so i rocked some vicious rhymes like i never did before
582,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,she said damn fly guy im in love with you
583,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,the casanova legend must have been true
584,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i said by the way baby what's your name
585,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,said i go by the name of lois lane
586,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and you could be my boyfiend you surely can
587,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,just let me quit my boyfriend called superman
588,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i said he's a fairy i do suppoose
589,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,flyin through the air in pantyhose
590,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,he may be very sexy or even cute
591,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,but he looks like a sucker in a blue and red suit
592,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i said you need a man who's got finesse
593,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and his whole name across his chest
594,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,he may be able to fly all through the night
595,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,but can he rock a party til the early light
596,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,he cant satisfy you with his little worm
597,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,but i can bust you out with my super sperm
598,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"i go do it, i go do it, i go do it, do it , do it"
599,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"an i'm here an i'm there i'm big bang hank, im everywhere"
600,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,just throw your hands up in the air
601,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and party hardy like you just dont care
602,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,let's do it dont stop yall a tick a tock yall you dont stop
603,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,go hotel motel what you gonna do today(say what)
604,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,im gonna get a fly girl gonna get some spank drive off in a def oj
605,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,everybody go hotel motel holiday inn
606,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,you say if your girl starts actin up then you take her friend
607,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"i say skip, dive, what can i say"
608,Hip Hop/Rap,Sugarhill Gang,Rappers Delig, i cant fit em all inside my oj
609,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,so i just take half and bust them out
610,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i give the rest to master gee so he could shock the house
611,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,it was twelve o'clock one friday night
612,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,i was rockin to the beat and feelin all right 
614,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,everybody was dancin on the floor
615,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,doin all the things they never did before
616,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and then this fly fly girl with a sexy lean
617,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"she came into the bar, she came into the scene"
618,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,she traveled deeper inside the room
619,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,all the fellas checked out her white sasoons
620,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"she came up to the table, looked into my eyes"
621,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,then she turned around and shook her behind
622,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,"so i said to myself, its time for me to release"
623,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,my vicious rhyme i call my masterpiece 
625,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and now people in the house this is just for you
626,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,a little rap to make you boogaloo
627,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,now the group ya hear is called phase two
628,Hip Hop/Rap,Sugarhill Gang,Rappers Delig,and let me tell ya somethin we're a helluva crew
