,genre,artist,song,lyrics
3406,Rock,The Cult,Love Removal Machi,  (Talkin' 'bout love)
3407,Rock,The Cult,Love Removal Machi,"Gimme love, fun remover"
3408,Rock,The Cult,Love Removal Machi,  (Talkin' 'bout love)
3409,Rock,The Cult,Love Removal Machi,Love removal machine
3411,Rock,The Cult,Love Removal Machi,  (Talkin' 'bout love)
3412,Rock,The Cult,Love Removal Machi,Gimme love
3413,Rock,The Cult,Love Removal Machi,  (Talkin' 'bout love)
3414,Rock,The Cult,Love Removal Machi,Love removal machine
3415,Rock,The Cult,Love Removal Machi,  (Talkin' 'bout love)
3416,Rock,The Cult,Love Removal Machi,"Gimme love, soul shaker"
3417,Rock,The Cult,Love Removal Machi,  (Talkin' 'bout love)
3418,Rock,The Cult,Love Removal Machi,Love removal machine
3420,Rock,The Cult,Love Removal Machi,"Look out, here she comes"
3421,Rock,The Cult,Love Removal Machi,"Look out, here she comes"
3422,Rock,The Cult,Love Removal Machi,"I said, ""Look out, here she comes"""
3423,Rock,The Cult,Love Removal Machi,"Look out, here she comes, yeah"
3425,Rock,The Cult,Love Removal Machi,"Shake it, don't break it, baby"
3426,Rock,The Cult,Love Removal Machi,"Shake it, don't break it, baby"
3427,Rock,The Cult,Love Removal Machi,"Shake it, don't break it, baby"
3428,Rock,The Cult,Love Removal Machi,"Shake it, don't break it, baby"
3430,Rock,Billy Idol,Rebel Ye,Last night a little dancer
3431,Rock,Billy Idol,Rebel Ye,came dancing to my door
3432,Rock,Billy Idol,Rebel Ye,Last night a little angel
3433,Rock,Billy Idol,Rebel Ye,came pumping on the floor
3434,Rock,Billy Idol,Rebel Ye,"She said, come on baby"
3435,Rock,Billy Idol,Rebel Ye,You got a license for love
3436,Rock,Billy Idol,Rebel Ye,And if it expires
3437,Rock,Billy Idol,Rebel Ye,"pray help from above, because"
3438,Rock,Billy Idol,Rebel Ye,in the midnight hour
3439,Rock,Billy Idol,Rebel Ye,"she cried more, more, more"
3440,Rock,Billy Idol,Rebel Ye,With a rebel yell
3441,Rock,Billy Idol,Rebel Ye,"she cried more, more, more"
3442,Rock,Billy Idol,Rebel Ye,"In the midnight hour, babe"
3443,Rock,Billy Idol,Rebel Ye,"more, more, more"
3444,Rock,Billy Idol,Rebel Ye,With a rebel yell
3445,Rock,Billy Idol,Rebel Ye,"more, more, more, more, more, more"
3446,Rock,Billy Idol,Rebel Ye,She don't like slavery
3447,Rock,Billy Idol,Rebel Ye,she won't sit and beg
3448,Rock,Billy Idol,Rebel Ye,But when I'm tired and lonely
3449,Rock,Billy Idol,Rebel Ye,she sees me to bed
3450,Rock,Billy Idol,Rebel Ye,What set you free
3451,Rock,Billy Idol,Rebel Ye,"and brought you to me, babe"
3452,Rock,Billy Idol,Rebel Ye,What set you free
3453,Rock,Billy Idol,Rebel Ye,I need you here by me
3454,Rock,Billy Idol,Rebel Ye,because
3455,Rock,Billy Idol,Rebel Ye,In the midnight hour
3456,Rock,Billy Idol,Rebel Ye,"she cried more, more, more"
3457,Rock,Billy Idol,Rebel Ye,With a rebel yell
3458,Rock,Billy Idol,Rebel Ye,"she cried more, more, more"
3459,Rock,Billy Idol,Rebel Ye,"In the midnight hour, babe"
3460,Rock,Billy Idol,Rebel Ye,"more, more, more"
3461,Rock,Billy Idol,Rebel Ye,With a rebel yell
3462,Rock,Billy Idol,Rebel Ye,"more, more, more"
3463,Rock,Billy Idol,Rebel Ye,He lives in his own Heaven
3464,Rock,Billy Idol,Rebel Ye,Collects it to go from the seven eleven
3465,Rock,Billy Idol,Rebel Ye,Well he's out all night to collect a fare
3466,Rock,Billy Idol,Rebel Ye,"Just so long, just so long it don't mess up his hair"
3467,Rock,Billy Idol,Rebel Ye,I walked the ward
3468,Rock,Billy Idol,Rebel Ye,"for you, babe"
3469,Rock,Billy Idol,Rebel Ye,A thousand miles
3470,Rock,Billy Idol,Rebel Ye,for you
3471,Rock,Billy Idol,Rebel Ye,I dried your tears
3472,Rock,Billy Idol,Rebel Ye,"of pain, babe"
3473,Rock,Billy Idol,Rebel Ye,A million times for you
3474,Rock,Billy Idol,Rebel Ye,I'd sell my soul
3475,Rock,Billy Idol,Rebel Ye,"for you, babe"
3476,Rock,Billy Idol,Rebel Ye,For money to burn
3477,Rock,Billy Idol,Rebel Ye,with you
3478,Rock,Billy Idol,Rebel Ye,I'd give you all
3479,Rock,Billy Idol,Rebel Ye,"and have none, babe"
3480,Rock,Billy Idol,Rebel Ye,"Just to, just to, just to"
3481,Rock,Billy Idol,Rebel Ye,"just to have you here by me, because"
3482,Rock,Billy Idol,Rebel Ye,"In the midnight hour, she cried more, more, more"
3483,Rock,Billy Idol,Rebel Ye,With a rebel yell
3484,Rock,Billy Idol,Rebel Ye,"she cried more, more, more"
3485,Rock,Billy Idol,Rebel Ye,In the midnight hour babe
3486,Rock,Billy Idol,Rebel Ye,"more, more, more"
3487,Rock,Billy Idol,Rebel Ye,With a rebel yellm she cried
3488,Rock,Billy Idol,Rebel Ye,"more, more, more, more, more, more"
3489,Rock,Billy Idol,Rebel Ye,"Oh yeah, little baby"
3490,Rock,Billy Idol,Rebel Ye,She wants more
3491,Rock,Billy Idol,Rebel Ye,"more, more, more, more, more"
3492,Rock,Billy Idol,Rebel Ye,"Oh yeah, little angel"
3493,Rock,Billy Idol,Rebel Ye,She wants more
3494,Rock,Billy Idol,Rebel Ye,"more, more, more, more, more!"
3496,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"The world is a vampire, sent to drain"
3497,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"Secret destroyers, hold you up to the flames"
3498,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"And what do I get, for my pain"
3499,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"Betrayed desires, and a piece of the game"
3501,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"Even though I know, I suppose I'll show"
3502,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"All my cool and cold, like old job"
3504,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Despite all my rage I am still just a rat in a cage
3505,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Despite all my rage I am still just a rat in a cage
3506,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"Someone will say, ""What is lost can never be saved"""
3507,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Despite all my rage I am still just a rat in a cage
3509,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"Now I'm naked, nothing but an animal"
3510,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"But can you fake it, for just one more show"
3511,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"And what do you want, I want to change"
3512,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,And what have you got when you feel the same
3514,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"Even though I know, I suppose I'll show"
3515,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"All my cool and cold, like old job"
3517,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Despite all my rage I am still just a rat in a cage
3518,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Despite all my rage I am still just a rat in a cage
3519,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"Then someone will say, ""What is lost can never be saved"""
3520,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Despite all my rage I am still just a rat in a cage
3522,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Tell me I'm the only one
3523,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Tell me there's no other one
3524,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Jesus was an only son
3525,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Tell me I'm the chosen one
3526,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Jesus was an only son for you
3528,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Despite all my rage I am still just a rat in a cage
3529,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Despite all my rage I am still just a rat in a cage
3530,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,"Then someone will say, ""What is lost can never be saved"""
3531,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Despite all my rage I am still just a rat in a cage
3533,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Despite all my rage I am still just a rat in a
3534,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Despite all my rage I am still just a rat in a
3535,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Despite all my rage I am still just a rat in a cage
3537,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Tell me I'm the only one
3538,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Tell me there's no other one
3539,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,Jesus was an only son for you
3541,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,And I still believe that I cannot be saved
3542,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,And I still believe that I cannot be saved
3543,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,And I still believe that I cannot be saved
3544,Rock,The Smashing Pumpkins,Bullet With Butterfly Win,And I still believe that I cannot be saved
3546,Rock,Rainbow,Since You Been Go,I get the same old dreams same time every night
3547,Rock,Rainbow,Since You Been Go,Fall to the ground and I wake up
3548,Rock,Rainbow,Since You Been Go,"So I get out of bed, put on my shoes and in my head"
3549,Rock,Rainbow,Since You Been Go,Thoughts fly back to the breakup
3551,Rock,Rainbow,Since You Been Go,These four wall are closing in
3552,Rock,Rainbow,Since You Been Go,Look at the fix you put me in
3554,Rock,Rainbow,Since You Been Go,"Since you been gone, since you been gone"
3555,Rock,Rainbow,Since You Been Go,I'm out of my head can't take it
3556,Rock,Rainbow,Since You Been Go,Could I be wrong but since you been gone
3557,Rock,Rainbow,Since You Been Go,You cast your spell so break it
3558,Rock,Rainbow,Since You Been Go,Since you been gone
3560,Rock,Rainbow,Since You Been Go,So in the night I stand beneath the backstreet light
3561,Rock,Rainbow,Since You Been Go,I read the words that you sent to me
3562,Rock,Rainbow,Since You Been Go,"I can take the afternoon, the night time comes around too soon"
3563,Rock,Rainbow,Since You Been Go,You can't know what you mean to me
3565,Rock,Rainbow,Since You Been Go,"Your poison letter, your telegram"
3566,Rock,Rainbow,Since You Been Go,Just goes to show you don't give a damn
3568,Rock,Rainbow,Since You Been Go,"Since you been gone, since you been gone"
3569,Rock,Rainbow,Since You Been Go,I'm out of my head can't take it
3570,Rock,Rainbow,Since You Been Go,Could I be wrong but since you been gone
3571,Rock,Rainbow,Since You Been Go,You cast your spell so break it
3572,Rock,Rainbow,Since You Been Go,Since you been gone
3574,Rock,Rainbow,Since You Been Go,If you will come back
3575,Rock,Rainbow,Since You Been Go,"Baby, you know you'll never do wrong"
3577,Rock,Rainbow,Since You Been Go,"Since you been gone, since you been gone"
3578,Rock,Rainbow,Since You Been Go,I'm out of my head can't take it
3579,Rock,Rainbow,Since You Been Go,Could I be wrong but since you been gone
3580,Rock,Rainbow,Since You Been Go,You cast your spell so break it
3581,Rock,Rainbow,Since You Been Go,Ever since you been gone
3583,Rock,Rainbow,Since You Been Go,"Since you been gone, since you been gone"
3584,Rock,Rainbow,Since You Been Go,I'm out of my head can't take it
3585,Rock,Rainbow,Since You Been Go,"Since you been gone, since you been gone"
3586,Rock,Rainbow,Since You Been Go,I'm out of my head can't take it
3588,Rock,Alice In Chains,Woul,Know me broken by my master
3589,Rock,Alice In Chains,Woul,And teach thee on child of love hereafter
3591,Rock,Alice In Chains,Woul,Into the flood again
3592,Rock,Alice In Chains,Woul,Same old trip it was back then
3593,Rock,Alice In Chains,Woul,So I made a big mistake
3594,Rock,Alice In Chains,Woul,Tried to see it once my way
3596,Rock,Alice In Chains,Woul,"Drifting body, its sole desertion"
3597,Rock,Alice In Chains,Woul,Flying not yet quite the notion
3599,Rock,Alice In Chains,Woul,Into the flood again
3600,Rock,Alice In Chains,Woul,Same old trip it was back then
3601,Rock,Alice In Chains,Woul,So I made a big mistake
3602,Rock,Alice In Chains,Woul,Tried to see it once my way
3604,Rock,Alice In Chains,Woul,Into the flood again
3605,Rock,Alice In Chains,Woul,Same old trip it was back then
3606,Rock,Alice In Chains,Woul,So I made a big mistake
3607,Rock,Alice In Chains,Woul,Tried to see it once my way
3609,Rock,Alice In Chains,Woul,And am I wrong?
3610,Rock,Alice In Chains,Woul,Have I run too far to get home?
3611,Rock,Alice In Chains,Woul,Have I gone?
3612,Rock,Alice In Chains,Woul,Left you here alone
3614,Rock,Alice In Chains,Woul,And if I am wrong
3615,Rock,Alice In Chains,Woul,Have I run too far to get home? Yeah
3616,Rock,Alice In Chains,Woul,Have I gone?
3617,Rock,Alice In Chains,Woul,Left you here alone?
3619,Rock,Alice In Chains,Woul,"If I would, could you?"
3621,Rock,Jethro Tull,Aqualu,Sitting on a park bench eyeing little girls with bad intent
3622,Rock,Jethro Tull,Aqualu,Snot running down his nose greasy fingers smearing shabby clothes
3623,Rock,Jethro Tull,Aqualu,Drying in the cold sun watching as the frilly panties run
3624,Rock,Jethro Tull,Aqualu,Feeling like a dead duck spitting out pieces of his broken luck
3626,Rock,Jethro Tull,Aqualu,Sun streaking cold an old man wandering lonely
3627,Rock,Jethro Tull,Aqualu,Taking time the only way he knows
3628,Rock,Jethro Tull,Aqualu,"Leg hurting bad, as he bends to pick a dog end"
3629,Rock,Jethro Tull,Aqualu,Goes down to a bog to warm his feet
3631,Rock,Jethro Tull,Aqualu,Feeling alone the army's up the rode
3632,Rock,Jethro Tull,Aqualu,Salvation a la mode and a cup of tea
3633,Rock,Jethro Tull,Aqualu,Aqualung my friend don't start away uneasy
3634,Rock,Jethro Tull,Aqualu,"You poor old sod, you see it's only me"
3636,Rock,Jethro Tull,Aqualu,Do you still remember December's foggy freeze?
3637,Rock,Jethro Tull,Aqualu,"When the ice that clings on to, your beard is screaming agony"
3638,Rock,Jethro Tull,Aqualu,And you snatch your rattling last breaths with deep-sea diver sounds
3639,Rock,Jethro Tull,Aqualu,And the flowers bloom like madness in the spring
3641,Rock,Evanescence,Bring Me To Li,How can you see into my eyes like open doors?
3642,Rock,Evanescence,Bring Me To Li,"Leading you down into my core, where I've become so numb"
3643,Rock,Evanescence,Bring Me To Li,"Without a soul, my spirit's sleeping somewhere cold"
3644,Rock,Evanescence,Bring Me To Li,Until you find it there and lead it back home
3646,Rock,Evanescence,Bring Me To Li,(Wake me up)
3647,Rock,Evanescence,Bring Me To Li,Wake me up inside (I can't wake up)
3648,Rock,Evanescence,Bring Me To Li,Wake me up inside (save me)
3649,Rock,Evanescence,Bring Me To Li,Call my name and save me from the dark
3651,Rock,Evanescence,Bring Me To Li,(Wake me up)
3652,Rock,Evanescence,Bring Me To Li,Bid my blood to run (I can't wake up)
3653,Rock,Evanescence,Bring Me To Li,Before I come undone (save me)
3654,Rock,Evanescence,Bring Me To Li,Save me from the nothing I've become
3656,Rock,Evanescence,Bring Me To Li,Now that I know what I'm without
3657,Rock,Evanescence,Bring Me To Li,You can't just leave me
3658,Rock,Evanescence,Bring Me To Li,Breathe into me and make me real
3659,Rock,Evanescence,Bring Me To Li,Bring me to life
3661,Rock,Evanescence,Bring Me To Li,(Wake me up)
3662,Rock,Evanescence,Bring Me To Li,Wake me up inside (I can't wake up)
3663,Rock,Evanescence,Bring Me To Li,Wake me up inside (save me)
3664,Rock,Evanescence,Bring Me To Li,Call my name and save me from the dark
3666,Rock,Evanescence,Bring Me To Li,(Wake me up)
3667,Rock,Evanescence,Bring Me To Li,Bid my blood to run (I can't wake up)
3668,Rock,Evanescence,Bring Me To Li,Before I come undone (save me)
3669,Rock,Evanescence,Bring Me To Li,Save me from the nothing I've become
3671,Rock,Evanescence,Bring Me To Li,Bring me to life
3672,Rock,Evanescence,Bring Me To Li,"(I've been living a lie, there's nothing inside)"
3673,Rock,Evanescence,Bring Me To Li,Bring me to life
3675,Rock,Evanescence,Bring Me To Li,"Frozen inside without your touch, without your love"
3676,Rock,Evanescence,Bring Me To Li,"Darling, only you are the life among the dead"
3678,Rock,Evanescence,Bring Me To Li,"All this time, I can't believe I couldn't see"
3679,Rock,Evanescence,Bring Me To Li,"Kept in the dark, but you were there in front of me"
3680,Rock,Evanescence,Bring Me To Li,"I've been sleeping a thousand years, it seems"
3681,Rock,Evanescence,Bring Me To Li,Got to open my eyes to everything
3683,Rock,Evanescence,Bring Me To Li,"Without a thought, without a voice, without a soul"
3684,Rock,Evanescence,Bring Me To Li,Don't let me die here (there must be something more)
3685,Rock,Evanescence,Bring Me To Li,Bring me to life
3687,Rock,Evanescence,Bring Me To Li,(Wake me up)
3688,Rock,Evanescence,Bring Me To Li,Wake me up inside (I can't wake up)
3689,Rock,Evanescence,Bring Me To Li,Wake me up inside (save me)
3690,Rock,Evanescence,Bring Me To Li,Call my name and save me from the dark
3692,Rock,Evanescence,Bring Me To Li,(Wake me up)
3693,Rock,Evanescence,Bring Me To Li,Bid my blood to run (I can't wake up)
3694,Rock,Evanescence,Bring Me To Li,Before I come undone (save me)
3695,Rock,Evanescence,Bring Me To Li,Save me from the nothing I've become
3697,Rock,Evanescence,Bring Me To Li,Bring me to life
3698,Rock,Evanescence,Bring Me To Li,"(I've been living a lie, there's nothing inside)"
3699,Rock,Evanescence,Bring Me To Li,Bring me to life
3701,Rock,Marilyn Manson,The Beautiful Peop,And I don't want ya and I don't need ya
3702,Rock,Marilyn Manson,The Beautiful Peop,Don't bother to resist or I'll beat ya
3703,Rock,Marilyn Manson,The Beautiful Peop,It's not your fault that you're always wrong
3704,Rock,Marilyn Manson,The Beautiful Peop,The weak ones are there to justify the strong
3706,Rock,Marilyn Manson,The Beautiful Peop,"The beautiful people, the beautiful people"
3707,Rock,Marilyn Manson,The Beautiful Peop,It's all relative to the size of your steeple
3708,Rock,Marilyn Manson,The Beautiful Peop,You can't see the forest for the trees
3709,Rock,Marilyn Manson,The Beautiful Peop,And you can't smell your own shit on your knees
3711,Rock,Marilyn Manson,The Beautiful Peop,There's no time to discriminate
3712,Rock,Marilyn Manson,The Beautiful Peop,Hate every motherfucker that's in your way
3714,Rock,Marilyn Manson,The Beautiful Peop,"Hey you, what do ya see?"
3715,Rock,Marilyn Manson,The Beautiful Peop,Something beautiful or something free?
3716,Rock,Marilyn Manson,The Beautiful Peop,"Hey you, are you trying to be mean?"
3717,Rock,Marilyn Manson,The Beautiful Peop,"You live with apes man, it's hard to be clean"
3719,Rock,Marilyn Manson,The Beautiful Peop,The worms will live in every host
3720,Rock,Marilyn Manson,The Beautiful Peop,It's hard to pick which one they eat most
3721,Rock,Marilyn Manson,The Beautiful Peop,"The horrible people, the horrible people"
3722,Rock,Marilyn Manson,The Beautiful Peop,It's as anatomic as the size of your steeple
3723,Rock,Marilyn Manson,The Beautiful Peop,Capitalism has made it this way
3724,Rock,Marilyn Manson,The Beautiful Peop,Old-fashioned fascism will take it away
3726,Rock,Marilyn Manson,The Beautiful Peop,"Hey you, what do ya see?"
3727,Rock,Marilyn Manson,The Beautiful Peop,Something beautiful or something free?
3728,Rock,Marilyn Manson,The Beautiful Peop,"Hey you, are you trying to be mean?"
3729,Rock,Marilyn Manson,The Beautiful Peop,"You live with apes man, it's hard to be clean"
3731,Rock,Marilyn Manson,The Beautiful Peop,There's no time to discriminate
3732,Rock,Marilyn Manson,The Beautiful Peop,Hate every motherfucker that's in your way
3734,Rock,Marilyn Manson,The Beautiful Peop,"The beautiful people, the beautiful people"
3735,Rock,Marilyn Manson,The Beautiful Peop,"The beautiful people, the beautiful people"
3736,Rock,Marilyn Manson,The Beautiful Peop,"The beautiful people, the beautiful people"
3737,Rock,Marilyn Manson,The Beautiful Peop,"The beautiful people, the beautiful people"
3739,Rock,Marilyn Manson,The Beautiful Peop,"Hey you, what do ya see?"
3740,Rock,Marilyn Manson,The Beautiful Peop,Something beautiful or something free?
3741,Rock,Marilyn Manson,The Beautiful Peop,"Hey you, are you trying to be mean?"
3742,Rock,Marilyn Manson,The Beautiful Peop,"You live with apes man, it's hard to be clean"
3744,Rock,Marilyn Manson,The Beautiful Peop,"Hey you, what do ya see?"
3745,Rock,Marilyn Manson,The Beautiful Peop,Something beautiful or something free?
3746,Rock,Marilyn Manson,The Beautiful Peop,"Hey you, are you trying to be mean?"
3747,Rock,Marilyn Manson,The Beautiful Peop,"You live with apes man, it's hard to be clean"
3749,Rock,Marilyn Manson,The Beautiful Peop,"The beautiful people, the beautiful people"
3750,Rock,Marilyn Manson,The Beautiful Peop,"The beautiful people, the beautiful people"
3751,Rock,Marilyn Manson,The Beautiful Peop,"The beautiful people, the beautiful people"
3752,Rock,Marilyn Manson,The Beautiful Peop,"The beautiful people, the beautiful people"
3754,Rock,Velvet Revolver,Slith,Hey! Hey! Hey!
3756,Rock,Velvet Revolver,Slith,When you look you see right through me
3757,Rock,Velvet Revolver,Slith,"Cut the rope, fell to my knees"
3758,Rock,Velvet Revolver,Slith,Born and broken every single time
3760,Rock,Velvet Revolver,Slith,Always keep me under finger
3761,Rock,Velvet Revolver,Slith,That's the spot where you run to me
3762,Rock,Velvet Revolver,Slith,Might see some type of pleasure in my mind
3764,Rock,Velvet Revolver,Slith,"Yeah, here comes the water"
3765,Rock,Velvet Revolver,Slith,It comes to wash away the sins of you and I
3766,Rock,Velvet Revolver,Slith,This time you see
3768,Rock,Velvet Revolver,Slith,Hey hey hey
3770,Rock,Velvet Revolver,Slith,When you seek me you destroy me
3771,Rock,Velvet Revolver,Slith,Rape my mind and smell the poppies
3772,Rock,Velvet Revolver,Slith,Born and bloodied every single time
3774,Rock,Velvet Revolver,Slith,Always keep me under finger
3775,Rock,Velvet Revolver,Slith,That's the spot where you might linger
3776,Rock,Velvet Revolver,Slith,But I see some type of pleasure in my mind
3778,Rock,Velvet Revolver,Slith,"Yeah, here comes the water"
3779,Rock,Velvet Revolver,Slith,It comes to wash away the sins of you and I
3780,Rock,Velvet Revolver,Slith,This time you see
3781,Rock,Velvet Revolver,Slith,Like holy water
3782,Rock,Velvet Revolver,Slith,It only burns you faster than you'll ever dry
3783,Rock,Velvet Revolver,Slith,This time with me
3785,Rock,Velvet Revolver,Slith,When you look you see right through me
3786,Rock,Velvet Revolver,Slith,"Cut the rope, fell to my knees"
3787,Rock,Velvet Revolver,Slith,Born and Bloodied
3788,Rock,Velvet Revolver,Slith,Every single time
3790,Rock,Velvet Revolver,Slith,"Yeah, here comes the water"
3791,Rock,Velvet Revolver,Slith,It comes to wash away the sins of you and I
3792,Rock,Velvet Revolver,Slith,This time you see
3793,Rock,Velvet Revolver,Slith,Like holy water
3794,Rock,Velvet Revolver,Slith,It only burns you faster than you'll ever dry
3795,Rock,Velvet Revolver,Slith,This time with me
3797,Rock,Velvet Revolver,Slith,Hey! Hey! Hey!
3799,Rock,W.A.S.P.,I Wanna Be Somebo,I wanna be somebody
3801,Rock,W.A.S.P.,I Wanna Be Somebo,You say you don't wanna run an' hide
3802,Rock,W.A.S.P.,I Wanna Be Somebo,A face that no one knows
3803,Rock,W.A.S.P.,I Wanna Be Somebo,"An' everyone you meet, you're gonna show"
3805,Rock,W.A.S.P.,I Wanna Be Somebo,You're nobody's slave
3806,Rock,W.A.S.P.,I Wanna Be Somebo,Nobody's chains are holdin' you
3807,Rock,W.A.S.P.,I Wanna Be Somebo,You hold your fist up high an' rule the zoo
3809,Rock,W.A.S.P.,I Wanna Be Somebo,"Oh, you've just go to be"
3810,Rock,W.A.S.P.,I Wanna Be Somebo,Up high where the whole world's watchin' me
3811,Rock,W.A.S.P.,I Wanna Be Somebo,"'Cause I, I've got the guts to be somebody"
3812,Rock,W.A.S.P.,I Wanna Be Somebo,You cry out
3814,Rock,W.A.S.P.,I Wanna Be Somebo,"I wanna be somebody, be somebody soon"
3815,Rock,W.A.S.P.,I Wanna Be Somebo,"I wanna be somebody, be somebody too"
3816,Rock,W.A.S.P.,I Wanna Be Somebo,"I wanna be somebody, be somebody soon"
3817,Rock,W.A.S.P.,I Wanna Be Somebo,"I wanna be somebody, be somebody too"
3818,Rock,W.A.S.P.,I Wanna Be Somebo,Incomprehensible
3820,Rock,W.A.S.P.,I Wanna Be Somebo,You don't wanna starve
3821,Rock,W.A.S.P.,I Wanna Be Somebo,"Well, take the table crumbs that fall"
3822,Rock,W.A.S.P.,I Wanna Be Somebo,You don't wanna beg or plead at all
3824,Rock,W.A.S.P.,I Wanna Be Somebo,You don't want no 9 to 5 job
3825,Rock,W.A.S.P.,I Wanna Be Somebo,Fingers to the bone
3826,Rock,W.A.S.P.,I Wanna Be Somebo,You don't want the rock piles' bloody stones
3828,Rock,W.A.S.P.,I Wanna Be Somebo,"Oh, you've just got to be"
3829,Rock,W.A.S.P.,I Wanna Be Somebo,Up high where the whole world's watchin' me
3830,Rock,W.A.S.P.,I Wanna Be Somebo,"Oh, 'cause I, I've got the guts to be somebody"
3831,Rock,W.A.S.P.,I Wanna Be Somebo,You cry out
3833,Rock,W.A.S.P.,I Wanna Be Somebo,"I wanna be somebody, be somebody soon"
3834,Rock,W.A.S.P.,I Wanna Be Somebo,"I wanna be somebody, be somebody too"
3835,Rock,W.A.S.P.,I Wanna Be Somebo,"I wanna be somebody, be somebody soon"
3836,Rock,W.A.S.P.,I Wanna Be Somebo,"I wanna be somebody, be somebody too"
3838,Rock,W.A.S.P.,I Wanna Be Somebo,You wanna be like me
3840,Rock,W.A.S.P.,I Wanna Be Somebo,I want shiny cars an' dirty money
3841,Rock,W.A.S.P.,I Wanna Be Somebo,Lotsa rock n' roll
3842,Rock,W.A.S.P.,I Wanna Be Somebo,I will live in fame an' die in flames
3843,Rock,W.A.S.P.,I Wanna Be Somebo,I'm never gettin' old
3845,Rock,W.A.S.P.,I Wanna Be Somebo,"I wanna be somebody, be somebody too"
3846,Rock,W.A.S.P.,I Wanna Be Somebo,"Look out, look out"
3848,Rock,W.A.S.P.,I Wanna Be Somebo,I'm gonna be somebody
3849,Rock,W.A.S.P.,I Wanna Be Somebo,I'm gonna be somebody
3850,Rock,W.A.S.P.,I Wanna Be Somebo,I'm gonna be somebody
3851,Rock,W.A.S.P.,I Wanna Be Somebo,I'm gonna be somebody
3853,Rock,Andrew W. K.,Party Ha,When it's time to party we will party hard
3855,Rock,Andrew W. K.,Party Ha,"You, you work all night"
3856,Rock,Andrew W. K.,Party Ha,(All night)
3857,Rock,Andrew W. K.,Party Ha,And when you work you don't feel all right
3858,Rock,Andrew W. K.,Party Ha,"And we, we can't stop feeling all right"
3859,Rock,Andrew W. K.,Party Ha,(All right)
3860,Rock,Andrew W. K.,Party Ha,And everything is all right
3862,Rock,Andrew W. K.,Party Ha,'Cos we will never listen to your rules
3863,Rock,Andrew W. K.,Party Ha,(No)
3864,Rock,Andrew W. K.,Party Ha,We will never do what others do
3865,Rock,Andrew W. K.,Party Ha,(No)
3866,Rock,Andrew W. K.,Party Ha,Do what we want and we get it from you
3867,Rock,Andrew W. K.,Party Ha,Do what we like and we like what we do
3869,Rock,Andrew W. K.,Party Ha,So let's get a party going
3870,Rock,Andrew W. K.,Party Ha,(Let's get a party going)
3871,Rock,Andrew W. K.,Party Ha,Now it's time to party and we'll party hard
3872,Rock,Andrew W. K.,Party Ha,(Party hard)
3873,Rock,Andrew W. K.,Party Ha,Let's get a party going
3874,Rock,Andrew W. K.,Party Ha,(Let's get a party going)
3876,Rock,Andrew W. K.,Party Ha,When it's time to party we will always party hard
3877,Rock,Andrew W. K.,Party Ha,Party hard
3878,Rock,Andrew W. K.,Party Ha,"(Party hard, party hard, party hard"
3879,Rock,Andrew W. K.,Party Ha,"Party hard, party hard, party hard"
3880,Rock,Andrew W. K.,Party Ha,"Party hard, party hard, party hard)"
3882,Rock,Andrew W. K.,Party Ha,"All right, you, you break the thing"
3883,Rock,Andrew W. K.,Party Ha,And when you play you feel all right
